Gene	XLOC	TAIR_ID	Annotation	Protoplasts_FPKM	Protonema_FPKM	Gametophores_FPKM	Gametophores_Protoplasts_fold_change	Protonema_Protoplasts_fold_change	Gametophores_Protonema_fold_change
Pp1s252_87V6	XLOC_016071	AT5G50920	CLPC homologue 1	31.2863	22.4601	11.7282	-1.4155494408122762	-0.47816670064104877	-0.9373827401712275
Pp1s341_43V6	XLOC_021858	AT5G39660	cycling DOF factor 2	217.435	149.388	132.781	-0.7115354640460526	-0.541519921928303	0
Pp1s66_27V6	XLOC_030873	AT5G15180	Peroxidase superfamily protein	1.92776	2.14626	5.34023	1.469976427330196	0	1.315077022979583
Pp1s179_14V6	XLOC_009489	AT3G58760	Integrin-linked protein kinase family	121.553	20.6181	8.74036	-3.797748987136706	-2.5596022037225725	-1.2381467834141342
Pp1s66_42V6	XLOC_030876	N/A	N/A	1.65446	0.0	4.21202	0	0	+Inf
Pp1s373_44V6	XLOC_023376	N/A	N/A	0.0	0.0	3.1221	+Inf	0	+Inf
Pp1s23_39V6	XLOC_014446	AT3G59090	N/A	6.47496	4.5507	8.92132	0	0	0.971168706015701
Pp1s287_63V6	XLOC_018227	AT3G24480	Leucine-rich repeat (LRR) family protein	123.687	94.3939	2.51635	-5.619217463888707	0	-5.229289125334285
Pp1s226_119V6	XLOC_014192	AT1G04760	vesicle-associated membrane protein 726	18.8209	32.011	0.00922253	0	0.7662321281056568	0
Pp1s158_129V6	XLOC_007410	AT2G26670	Plant haem oxygenase (decyclizing) family protein	55.6239	41.3449	38.8432	-0.5180428425045178	0	0
Pp1s40_89V6	XLOC_024764	N/A	N/A	12.7405	7.31474	8.2422	0	-0.8005434068952152	0
Pp1s40_104V6	XLOC_024766	N/A	N/A	2.40624	1.9687	4.98335	1.0503353585818556	0	1.3398726204879583
Pp1s145_130V6	XLOC_006047	AT5G52450	MATE efflux family protein	3.68813	6.86507	12.1587	1.7210275708454097	0.8963849218644936	0.824642648980916
Pp1s75_115V6	XLOC_032700	AT5G23150	Tudor/PWWP/MBT domain-containing protein	8.76658	5.78644	8.25433	0	-0.5993381014831366	0
Pp1s75_119V6	XLOC_032701	AT1G68370	Chaperone DnaJ-domain superfamily protein	7.11282	7.78537	4.43102	-0.6827828159233643	0	-0.8131267664341973
Pp1s147_115V6	XLOC_006176	AT5G19680	Leucine-rich repeat (LRR) family protein	11.1531	13.877	24.6483	1.1440433845276352	0	0.8287924344441179
-	XLOC_003417	N/A	N/A	0.0	64.6719	8.70906	0	+Inf	0
Pp1s147_77V6	XLOC_006170	AT5G49560	Putative methyltransferase family protein	0.181764	0.297276	1.82114	3.3247034394810546	0	2.6149669337704813
Pp1s147_86V6	XLOC_006171	AT3G10330	Cyclin-like family protein	86.2525	33.1986	31.2899	-1.4628692255706348	-1.3774438696680986	0
Pp1s147_89V6	XLOC_006172	AT4G37730	basic leucine-zipper 7	376.567	175.735	363.054	0	-1.0995050244559825	1.0467825958746384
Pp1s147_102V6	XLOC_006173	N/A	N/A	0.253836	0.026446	3.62162	3.834666581471647	0	0
Pp1s75_191V6	XLOC_032708	AT2G28150	Domain of unknown function (DUF966)	28.4461	53.1262	0.131245	-7.759824598440509	0.9011926531181143	-8.661017251558622
-	XLOC_001480	N/A	N/A	42.1474	0.0	0.0	-Inf	-Inf	0
-	XLOC_001483	N/A	N/A	1.51667	5.64824	7.31679	2.2703036371543073	1.8968941762834561	0
Pp1s81_210V6	XLOC_033718	N/A	N/A	0.549644	0.666616	9.35922	4.08981889596377	0	3.8114604499232816
-	XLOC_001485	N/A	N/A	0.271668	4.45623	1.15042	0	0	-1.9536630343170214
-	XLOC_001484	N/A	N/A	26.6566	0.0	0.0	-Inf	-Inf	0
-	XLOC_001486	N/A	N/A	0.362111	0.0	7.58892	0	0	+Inf
Pp1s245_93V6	XLOC_015494	AT2G41020	WW domain-containing protein	33.9265	13.116	32.9257	0	-1.3710847964120427	1.3278863056440537
-	XLOC_014648	N/A	N/A	6.35194	43.6327	23.099	1.8625612059015964	2.7801405606705556	-0.917579354768959
Pp1s161_31V6	XLOC_007889	AT2G34860	DnaJ/Hsp40 cysteine-rich domain superfamily protein	22.2642	24.7007	42.145	0.9206357091995214	0	0.7708095554893604
Pp1s161_11V6	XLOC_007887	N/A	N/A	3.6383	0.0	4.83868	0	-Inf	+Inf
Pp1s161_8V6	XLOC_007886	AT1G72100	late embryogenesis abundant domain-containing protein / LEA domain-containing protein	11.4407	2.73867	137.39	3.5860297693730714	-2.0626279842056388	5.64865775357871
Pp1s161_6V6	XLOC_007885	AT1G76390	ARM repeat superfamily protein	3.07102	3.70264	5.92211	0.947393380159317	0	0.6775570019622092
Pp1s161_3V6	XLOC_007884	N/A	N/A	8.52341	2.113	5.64811	0	-2.0121379643351385	0
Pp1s232_79V6	XLOC_014641	N/A	N/A	12.2318	2.55219	1.39666	-3.130583960825405	-2.260829081854444	0
Pp1s232_84V6	XLOC_014643	AT3G62210	Putative endonuclease or glycosyl hydrolase	18.8413	4.90283	2.86173	-2.7189390430860723	-1.9422118667274995	0
-	XLOC_007880	N/A	N/A	0.0	0.0	31.8597	+Inf	0	+Inf
Pp1s308_11V6	XLOC_019751	AT5G21105	Plant L-ascorbate oxidase	463.102	396.104	0.434229	-10.058658192675729	0	-9.83320747521637
Pp1s308_15V6	XLOC_019752	AT3G48850	phosphate transporter 3;2	9.91849	12.3556	30.3184	1.612001214607886	0	1.2950285487881126
Pp1s100_75V6	XLOC_000688	AT4G27760	NAD(P)-binding Rossmann-fold superfamily protein	2.47739	8.45432	9.28615	1.90625958416082	1.7708677191777944	0
Pp1s72_283V6	XLOC_032275	N/A	N/A	0.0	0.0	29.9333	+Inf	0	+Inf
Pp1s100_69V6	XLOC_000685	N/A	N/A	1.42156	1.20307	4.99156	1.8120157756247923	0	2.0527701805611187
Pp1s47_171V6	XLOC_026926	AT5G04590	sulfite reductase	473.337	52.7816	3.01248	-7.295772226181815	-3.164760709947919	-4.1310115162338965
Pp1s100_74V6	XLOC_000687	AT5G13830	FtsJ-like methyltransferase family protein	0.288886	1.38428	3.5687	3.6268264326547697	0	1.366262839270668
Pp1s100_54V6	XLOC_000680	AT4G38240	alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase, putative	5.73445	7.38816	8.57578	0.5806127741308481	0	0
Pp1s72_285V6	XLOC_032276	AT1G67280	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily protein	165.761	147.072	325.52	0.97364157389603	0	1.1462235773149594
-	XLOC_000682	N/A	N/A	2.95622	2.81951	9.34486	1.660419412479009	0	1.7287285906103675
Pp1s100_63V6	XLOC_000683	AT5G01450	RING/U-box superfamily protein	36.1738	21.8685	13.0378	-1.4722447092032416	-0.726090892052328	-0.7461538171509133
-	XLOC_026239	N/A	N/A	0.0	28.0193	13.9273	0	+Inf	0
Pp1s256_84V6	XLOC_016224	AT5G64120	Peroxidase superfamily protein	2.16346	0.54303	0.0	-Inf	-1.994236639310263	0
Pp1s264_60V6	XLOC_016735	AT1G68560	alpha-xylosidase 1	0.338609	1.00283	3.07031	3.1806921028227224	1.5663848359202415	1.6143072669024807
Pp1s72_287V6	XLOC_032277	N/A	N/A	0.138277	0.511172	7.5406	0	0	3.882798603867091
Pp1s256_73V6	XLOC_016221	AT4G03100	Rho GTPase activating protein with PAK-box/P21-Rho-binding domain	9.36453	15.1685	14.7707	0.6574597052337243	0.695799932337766	0
Pp1s223_97V6	XLOC_013933	AT2G39080	NAD(P)-binding Rossmann-fold superfamily protein	36.1499	35.6083	10.6593	-1.7618789573988443	0	-1.7401008617483007
Pp1s256_81V6	XLOC_016222	N/A	N/A	2.72872	0.410219	0.0	-Inf	-2.733758144689606	0
Pp1s441_13V6	XLOC_026231	AT1G12520	copper chaperone for SOD1	18.2385	15.89	25.409	0	0	0.6772204729232548
Pp1s147_109V6	XLOC_006218	AT4G20360	RAB GTPase homolog E1B	7.94127	10.2976	3.26877	-1.2806218789122574	0	-1.6554883626442316
Pp1s441_22V6	XLOC_026235	AT5G18410	transcription activators	13.7068	14.6342	10.1957	0	0	-0.5213830518680002
Pp1s256_11V6	XLOC_016228	AT5G08520	Duplicated homeodomain-like superfamily protein	9.22714	7.41574	17.9458	0.9596907865773632	0	1.2749836697558419
Pp1s72_263V6	XLOC_032271	AT5G04500	glycosyltransferase family protein 47	37.6337	11.5614	0.702906	-5.742549556548556	-1.7027090284697723	-4.039840528078784
Pp1s72_271V6	XLOC_032272	AT1G68140	Protein of unknown function (DUF1644)	72.5967	22.1925	32.7726	-1.1474138366771847	-1.7098317724302898	0.5624179357531054
Pp1s71_244V6	XLOC_032098	AT1G56500	haloacid dehalogenase-like hydrolase family protein	25.7926	19.3626	16.4525	-0.6486503881752606	0	0
Pp1s79_105V6	XLOC_033135	AT2G20360	NAD(P)-binding Rossmann-fold superfamily protein	58.3104	49.8931	36.4351	-0.6784242691217361	0	0
Pp1s112_185V6	XLOC_002211	AT4G32300	S-domain-2 5	0.577382	0.845591	17.3322	4.907784847196099	0	4.357350957603719
-	XLOC_016316	N/A	N/A	6.82372	10.3791	4.55399	0	0	-1.18847832049675
Pp1s303_23V6	XLOC_019529	AT3G02690	nodulin MtN21 /EamA-like transporter family protein	5.25882	7.9511	10.7364	1.029699305421326	0.5964153479763763	0
Pp1s480_12V6	XLOC_027277	AT5G11590	Integrase-type DNA-binding superfamily protein	21.941	17.5424	0.896257	-4.613572988718631	0	-4.29078984648209
-	XLOC_019574	N/A	N/A	1.33052	3.58467	0.164595	-3.014997780772242	1.4298501157277355	-4.4448478964999785
-	XLOC_019575	N/A	N/A	0.284455	4.47276	0.0	0	3.9748930027802385	-Inf
Pp1s304_7V6	XLOC_019577	AT3G57300	INO80 ortholog	12.0227	5.77873	7.05399	-0.7692494902716831	-1.0569365564704698	0
Pp1s303_66V6	XLOC_019570	AT5G19180	E1 C-terminal related 1	17.2604	27.1023	38.8095	1.168943947817831	0.6509493905908457	0.5179945572269853
Pp1s303_78V6	XLOC_019572	AT5G60540	pyridoxine biosynthesis 2	13.991	14.4484	5.53567	-1.3376692353997384	0	-1.3840798923789082
Pp1s408_22V6	XLOC_025008	N/A	N/A	64.5468	4.06637	0.232199	-8.11884000437524	-3.988532176191512	-4.130307828183727
Pp1s304_9V6	XLOC_019578	AT3G05590	ribosomal protein L18	943.793	888.321	578.625	-0.7058418137003982	0	-0.6184524395820576
Pp1s304_10V6	XLOC_019579	AT4G25130	peptide met sulfoxide reductase 4	41.8935	24.4101	28.4428	-0.558662924004278	-0.779248214087194	0
-	XLOC_027113	N/A	N/A	0.0	0.0	3.91256	+Inf	0	+Inf
Pp1s167_114V6	XLOC_008442	N/A	N/A	6.4199	0.0816976	0.0	-Inf	0	0
Pp1s42_132V6	XLOC_025410	AT4G32010	HSI2-like 1	2.95032	4.36172	10.6998	1.8586404832788763	0.564025717626159	1.2946147656527172
Pp1s42_136V6	XLOC_025411	AT4G37850	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	142.578	78.6113	63.1152	-1.1756919932955032	-0.8589427758938653	0
Pp1s156_73V6	XLOC_007229	AT5G01450	RING/U-box superfamily protein	23.3654	19.1977	28.0801	0	0	0.5486145956853806
Pp1s42_140V6	XLOC_025413	AT5G20850	RAS associated with diabetes protein 51	17.4883	13.003	7.01734	-1.3173938849729059	0	-0.8898483446465786
Pp1s42_150V6	XLOC_025414	AT2G38110	glycerol-3-phosphate acyltransferase 6	2.44761	5.03174	1.74543	0	1.0396836786263535	-1.5274748780700071
Pp1s42_151V6	XLOC_025415	AT1G78560	Sodium Bile acid symporter family	3.57695	13.4035	24.6306	2.7836499151995486	1.905807917777547	0.8778419974220013
Pp1s42_153V6	XLOC_025416	AT5G07720	Galactosyl transferase GMA12/MNN10 family protein	16.9598	22.7523	8.16416	-1.0547427954032547	0	-1.4786360313378748
Pp1s42_157V6	XLOC_025418	AT3G02990	heat shock transcription factor A1E	12.4043	9.42173	19.8125	0.6755706119542338	0	1.07234704108012
Pp1s156_37V6	XLOC_007222	AT5G03040	IQ-domain 2	1.09556	5.09964	0.174437	-2.650890508746963	2.218726908325481	-4.869617417072445
Pp1s156_29V6	XLOC_007221	AT3G04500	RNA-binding (RRM/RBD/RNP motifs) family protein	27.514	9.58392	13.339	-1.0445153802617004	-1.5214781240169126	0
Pp1s156_28V6	XLOC_007220	AT2G31510	IBR domain-containing protein	10.1345	15.0856	18.8676	0.8966360074986446	0.5738971648320673	0
Pp1s156_48V6	XLOC_007225	AT2G01180	phosphatidic acid phosphatase 1	120.222	21.8392	21.2135	-2.502646351058952	-2.4607090114578885	0
Pp1s156_41V6	XLOC_007224	AT5G18150	Methyltransferase-related protein	92.5114	43.4522	23.5177	-1.9758841836856327	-1.0902019340486302	0
Pp1s429_32V6	XLOC_025724	AT4G16570	protein arginine methyltransferase 7	3.05648	4.51644	6.40362	1.067016571905299	0	0
Pp1s81_71V6	XLOC_033612	N/A	N/A	4.28678	0.0	0.0	-Inf	-Inf	0
Pp1s38_402V6	XLOC_023752	AT5G15880	N/A	33.3388	34.3199	50.0004	0.5847374596478534	0	0.5428942872270682
Pp1s46_87V6	XLOC_026711	AT4G28556	PAK-box/P21-Rho-binding family protein	6.96203	4.33047	5.31164	0	-0.6849844169380208	0
-	XLOC_030410	N/A	N/A	6.39047	0.683075	0.323768	0	-3.2258061442026253	0
-	XLOC_030411	N/A	N/A	8.03494	0.92054	1.04559	-2.9419700023715687	-3.12573493365412	0
-	XLOC_030414	N/A	N/A	19.1201	1.36882	2.08485	-3.197074574736313	-3.804085419171035	0
-	XLOC_030415	N/A	N/A	229.499	96.9555	104.198	-1.1391602809055184	-1.2430932217652118	0
Pp1s51_298V6	XLOC_028022	N/A	N/A	59.236	19.6744	21.3527	-1.4720557168998047	-1.590154584483949	0
Pp1s83_240V6	XLOC_033984	AT2G28740	histone H4	49.5601	28.4437	69.5204	0	-0.8010699533405764	1.2893272378785534
Pp1s88_210V6	XLOC_034579	AT3G51880	high mobility group B1	77.2997	24.0081	44.5422	-0.7952899985031077	-1.6869415818014815	0.8916515832983737
Pp1s88_203V6	XLOC_034578	AT3G18110	Pentatricopeptide repeat (PPR) superfamily protein	2.75834	13.512	27.783	3.332330186324633	2.2923690300685817	1.0399611562560511
Pp1s29_313V6	XLOC_018485	AT5G02240	NAD(P)-binding Rossmann-fold superfamily protein	331.286	33.6454	73.106	-2.180015515159553	-3.299596058926473	1.1195805437669202
Pp1s29_312V6	XLOC_018484	AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein	17.9353	10.9537	11.6503	-0.6224347718080275	-0.711383603674611	0
Pp1s29_311V6	XLOC_018483	AT1G53310	phosphoenolpyruvate carboxylase 1	3.96795	10.2926	21.521	2.4392793644674438	1.3751417139436697	1.0641376505237743
Pp1s65_314V6	XLOC_030746	AT5G66410	phosducin-like protein 3 homolog	27.9141	44.8353	30.2644	0	0.6836410092415054	-0.567013301559257
-	XLOC_010559	N/A	N/A	10.7754	0.0	0.0	-Inf	-Inf	0
Pp1s88_186V6	XLOC_034573	AT2G20050	protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases	5.63752	10.3554	5.40067	0	0.8772507302095909	-0.9391729795534023
Pp1s88_183V6	XLOC_034572	AT5G42940	RING/U-box superfamily protein	11.2397	6.33181	14.5828	0	-0.8279136589762321	1.2035778838670392
Pp1s88_200V6	XLOC_034577	AT4G14310	Transducin/WD40 repeat-like superfamily protein	0.634805	2.6786	0.179616	0	2.077093760479836	-3.8984913824655405
-	XLOC_010558	N/A	N/A	27.9947	10.8759	10.6524	-1.3939752115610275	-1.3640189282876527	0
Pp1s155_21V6	XLOC_007160	AT5G21960	Integrase-type DNA-binding superfamily protein	350.872	34.4327	0.0814944	0	-3.3490936058607756	0
Pp1s56_57V6	XLOC_028996	AT5G55830	Concanavalin A-like lectin protein kinase family protein	8.05372	4.69245	9.93853	0	-0.7793139430125348	1.0826911070764744
Pp1s155_27V6	XLOC_007162	AT1G15710	prephenate dehydrogenase family protein	71.7778	24.8976	0.284471	-7.979112308302914	-1.52753102437121	-6.451581283931703
-	XLOC_010239	N/A	N/A	0.0	0.0	25.6092	+Inf	0	+Inf
Pp1s155_44V6	XLOC_007165	AT1G02260	Divalent ion symporter	5.38934	3.44254	11.8042	1.1311197591094264	0	1.7777549471310783
Pp1s155_46V6	XLOC_007165	AT1G02260	Divalent ion symporter	5.38934	3.44254	11.8042	1.1311197591094264	0	1.7777549471310783
Pp1s155_53V6	XLOC_007167	AT3G06540	Rab escort protein	16.7391	13.4903	25.1673	0.5883284879389404	0	0.899628017907647
Pp1s493_8V6	XLOC_027540	AT1G16010	magnesium transporter 2	19.0355	10.1579	7.3109	-1.3805715417039954	-0.9060902888059728	0
Pp1s90_12V6	XLOC_035160	N/A	N/A	21.6559	0.0	1.31747	0	-Inf	0
Pp1s90_23V6	XLOC_035163	AT3G62870	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein	256.373	170.512	64.1344	-1.9990740389772321	-0.5883710577620942	-1.410702981215138
Pp1s90_26V6	XLOC_035165	N/A	N/A	6.04506	8.93164	15.2287	1.332964227157829	0	0.7697957832619091
Pp1s90_24V6	XLOC_035164	N/A	N/A	39.7407	11.4815	17.8849	-1.1518752329051096	-1.7913061495582057	0.6394309166530959
Pp1s90_29V6	XLOC_035167	AT5G08130	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	25.6708	17.6521	4.79045	-2.42189516675903	-0.5402884311049222	-1.8816067356541075
Pp1s90_28V6	XLOC_035166	AT3G52880	monodehydroascorbate reductase 1	53.4261	52.8993	116.509	1.1248247911880267	0	1.1391208665674615
Pp1s30_355V6	XLOC_019288	AT2G38360	prenylated RAB acceptor 1.B4	34.3121	32.8944	52.2154	0.6057579409820214	0	0.6666333687533387
Pp1s84_22V6	XLOC_034006	AT1G09530	phytochrome interacting factor 3	20.1083	13.5098	15.737	0	-0.573784801114345	0
Pp1s42_33V6	XLOC_025472	N/A	N/A	1.67399	0.202333	0.0785244	0	-3.048487365504924	0
Pp1s69_250V6	XLOC_031520	AT4G13360	ATP-dependent caseinolytic (Clp) protease/crotonase family protein	28.8477	37.8788	44.6721	0.6309177774485916	0	0
Pp1s285_10V6	XLOC_018158	AT5G43060	Granulin repeat cysteine protease family protein	206.31	179.297	106.455	-0.9545700392524017	0	-0.7521076370394986
Pp1s105_226V6	XLOC_001367	AT1G04700	PB1 domain-containing protein tyrosine kinase	3.34285	5.01408	1.84953	-0.853919918301901	0.5849063947031684	-1.4388263130050696
Pp1s293_34V6	XLOC_018628	AT2G44980	SNF2 domain-containing protein / helicase domain-containing protein	2.25707	3.41351	3.30121	0	0.5968048158351461	0
-	XLOC_031031	N/A	N/A	8.70957	0.842297	0.0	-Inf	0	0
Pp1s285_50V6	XLOC_018151	N/A	N/A	8.68012	11.0833	5.64421	-0.6209433213899368	0	-0.9735439296063738
Pp1s293_11V6	XLOC_018622	AT2G27210	BRI1 suppressor 1 (BSU1)-like 3	2.54327	4.45419	5.8481	1.2012833506405116	0.8084784693820996	0
Pp1s285_2V6	XLOC_018153	AT2G39650	Protein of unknown function (DUF506) 	0.495166	0.0246464	4.87612	3.2997494686501927	0	0
Pp1s293_8V6	XLOC_018620	AT2G39130	Transmembrane amino acid transporter family protein	24.8556	20.5358	8.71295	-1.5123377602710864	0	-1.2369079812930694
Pp1s222_106V6	XLOC_013860	AT1G79620	Leucine-rich repeat protein kinase family protein	12.9984	13.9422	32.2447	1.3107279971235326	0	1.209603818727557
Pp1s222_108V6	XLOC_013861	N/A	N/A	5.22061	9.19622	5.9411	0	0.8168225921335653	-0.6303109078388399
Pp1s293_28V6	XLOC_018625	N/A	N/A	3.97456	8.15547	4.67113	0	1.036972864882402	-0.8039964252377405
Pp1s293_23V6	XLOC_018624	AT5G53020	Ribonuclease P protein subunit P38-related	3.88897	7.18382	0.155539	-4.644039832101017	0.8853630962365211	-5.529402928337538
Pp1s70_159V6	XLOC_031936	AT2G21380	Kinesin motor family protein	1.33997	5.58679	4.2304	1.658593380779464	2.059818891145997	0
-	XLOC_023757	N/A	N/A	13.1757	1.25023	0.0	-Inf	-3.3976141800866237	-Inf
Pp1s70_155V6	XLOC_031935	AT1G52155	N/A	5.42993	3.26579	5.62288	0	-0.7335015753265112	0.7838772338043442
Pp1s70_150V6	XLOC_031932	AT1G30230	Glutathione S-transferase, C-terminal-like;Translation elongation  factor EF1B/ribosomal protein S6	5.75319	9.99133	16.4102	1.512158800513997	0	0
Pp1s70_151V6	XLOC_031933	AT4G39235	N/A	212.617	50.9426	30.2025	-2.8155170754551135	-2.061312454937679	-0.7542046205174345
Pp1s167_122V6	XLOC_008446	AT1G45150	N/A	5.28155	6.22923	13.5023	1.3541718878541231	0	1.1160794321102732
-	XLOC_009812	N/A	N/A	0.0	3.35697	0.460435	0	+Inf	0
-	XLOC_009810	N/A	N/A	4.06011	0.992397	2.76317	0	-2.032529535571706	0
Pp1s189_50V6	XLOC_010365	AT5G38880	N/A	3.33846	1.01856	1.26022	-1.405507143708767	-1.7126517873803382	0
Pp1s189_43V6	XLOC_010362	AT3G47390	cytidine/deoxycytidylate deaminase family protein	22.1341	6.31047	3.46824	-2.6739950721508463	-1.8104513474772448	-0.8635437246736019
Pp1s181_8V6	XLOC_009817	N/A	N/A	7.51228	0.218132	1.62552	-2.2083495298611178	0	0
Pp1s70_177V6	XLOC_031938	AT1G61800	glucose-6-phosphate/phosphate translocator 2	79.0843	90.4846	42.1549	-0.907690979076084	0	-1.1019719371709238
Pp1s70_181V6	XLOC_031939	AT5G46210	cullin4	31.5245	18.2565	17.8677	-0.8191195516097982	-0.7880632795117443	0
Pp1s21_149V6	XLOC_012733	AT3G13410	N/A	54.657	66.5578	37.4881	-0.543973568016113	0	-0.8281750397313759
Pp1s162_113V6	XLOC_008020	AT2G15240	UNC-50 family protein	22.7718	13.0566	17.9803	0	-0.802469072783572	0
Pp1s21_141V6	XLOC_012731	AT1G55730	cation exchanger 5	136.859	44.1919	83.7782	0	-1.6308364458416331	0.9227929276994328
Pp1s21_142V6	XLOC_012731	AT4G21470	riboflavin kinase/FMN hydrolase	136.859	44.1919	83.7782	0	-1.6308364458416331	0.9227929276994328
Pp1s108_185V6	XLOC_001638	N/A	N/A	4.2162	10.4769	96.1979	4.511990190800497	1.3131966928421892	3.198793497958308
Pp1s315_43V6	XLOC_020311	AT3G56891	Heavy metal transport/detoxification superfamily protein 	94.9924	12.7091	291.42	1.6172158938593473	-2.9019502242896973	4.519166118149045
Pp1s15_350V6	XLOC_006553	N/A	N/A	0.0	0.16008	2.32767	+Inf	0	0
Pp1s90_180V6	XLOC_035133	AT4G22150	plant UBX domain-containing protein 3	64.4355	25.1953	28.3155	-1.1862637382570602	-1.3547011091114634	0
Pp1s21_165V6	XLOC_012739	AT3G44590	60S acidic ribosomal protein family	845.668	610.862	331.193	-1.3524192074415566	-0.46924489098853733	-0.8831743164530194
Pp1s15_328V6	XLOC_006551	AT1G52220	N/A	80.6602	108.08	71.2276	0	0	-0.6015912948832386
Pp1s42_49V6	XLOC_025478	N/A	N/A	0.0	0.0	1.24681	+Inf	0	+Inf
-	XLOC_001772	N/A	N/A	1.38292	4.05321	1.90521	0	1.5513472234874166	0
-	XLOC_025352	N/A	N/A	2.56606	2.02587	0.512842	-2.322968580452969	0	-1.9819552757430212
Pp1s42_51V6	XLOC_025479	AT3G54630	N/A	1.00572	3.69202	0.933749	0	1.8761816642993328	-1.983303670253173
Pp1s156_110V6	XLOC_007295	AT5G38660	acclimation of photosynthesis to  environment	239.629	115.464	157.849	-0.6022573932749677	-1.0533594038721867	0
Pp1s15_356V6	XLOC_006557	AT5G48930	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase	72.7229	111.651	32.9964	-1.140101100630661	0.6185145359726157	-1.7586156366032768
Pp1s108_189V6	XLOC_001639	N/A	N/A	158.464	59.404	18.1015	-3.1299739669477145	-1.415523140728506	-1.7144508262192089
Pp1s15_351V6	XLOC_006554	AT5G01410	Aldolase-type TIM barrel family protein	74.1796	94.3182	45.2595	-0.7128018417340286	0	-1.0593155390495692
Pp1s39_260V6	XLOC_024169	AT4G23330	N/A	8.83857	5.58598	14.1428	0.6781828953397457	-0.6620025653867743	1.3401854607265198
Pp1s39_255V6	XLOC_024168	AT3G60310	N/A	2.47246	3.46584	4.47318	0.8553536323763937	0	0
Pp1s39_251V6	XLOC_024166	N/A	N/A	10.7924	15.5943	19.2065	0.8315789155077625	0.5310030690202776	0
Pp1s39_247V6	XLOC_024165	AT1G72640	NAD(P)-binding Rossmann-fold superfamily protein	6.87387	11.2579	8.15661	0	0.7117432658737294	0
Pp1s39_237V6	XLOC_024163	AT3G52210	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	1.55173	2.54264	4.71203	1.6024711730061343	0.7124496609575283	0.8900215120486059
Pp1s39_241V6	XLOC_024163	AT3G52210	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	1.55173	2.54264	4.71203	1.6024711730061343	0.7124496609575283	0.8900215120486059
Pp1s39_239V6	XLOC_024162	AT3G19895	RING/U-box superfamily protein	2.17245	3.01947	4.26718	0.9739599951085295	0	0
Pp1s39_232V6	XLOC_024161	AT5G14720	Protein kinase superfamily protein	0.899221	1.85822	4.62704	2.3633419377070086	0	1.3161682541788453
