accession	annotator_id	csid	date	value	source
Pp1s294_1V6.1	cosmoss		2010-05-05 18:36:27	beta like 1	cosmoss|blast2go_V1.6
Pp1s294_21V6.1	cosmoss		2010-05-05 18:36:27	rna binding protein	cosmoss|blast2go_V1.6
Pp1s294_22V6.1	cosmoss		2010-05-05 18:36:27	ap2 domain-containing transcription factor	cosmoss|blast2go_V1.6
Pp1s294_26V6.1	cosmoss		2010-05-05 18:36:27	phosphatidic acid	cosmoss|blast2go_V1.6
Pp1s294_26V6.2	cosmoss		2010-05-05 18:36:27	phosphatidic acid	cosmoss|blast2go_V1.6
Pp1s294_26V6.3	cosmoss		2010-05-05 18:36:27	phosphatidic acid	cosmoss|blast2go_V1.6
Pp1s294_27V6.1	cosmoss		2010-05-05 18:36:27	sorting and assembly machinery	cosmoss|blast2go_V1.6
Pp1s294_30V6.1	cosmoss		2010-05-05 18:36:27	pentatricopeptide repeat-containing	cosmoss|blast2go_V1.6
Pp1s294_43V6.1	cosmoss		2010-05-05 18:36:27	family protein	cosmoss|blast2go_V1.6
Pp1s294_45V6.1	cosmoss		2010-05-05 18:36:27	nucleoside phosphatase family protein gda1 cd39 family protein	cosmoss|blast2go_V1.6
Pp1s294_49V6.1	cosmoss		2010-05-05 18:36:27	triacylglycerol lipase	cosmoss|blast2go_V1.6
Pp1s29_44V6.1	cosmoss		2010-05-05 18:36:27	membrane associated protein	cosmoss|blast2go_V1.6
Pp1s29_44V6.2	cosmoss		2010-05-05 18:36:27	membrane associated protein	cosmoss|blast2go_V1.6
Pp1s294_50V6.1	cosmoss		2010-05-05 18:36:27	dihydroorotate dehydrogenase family protein	cosmoss|blast2go_V1.6
Pp1s294_50V6.2	cosmoss		2010-05-05 18:36:27	dihydroorotate dehydrogenase family protein	cosmoss|blast2go_V1.6
Pp1s294_51V6.1	cosmoss		2010-05-05 18:36:27	protein transport protein	cosmoss|blast2go_V1.6
Pp1s29_45V6.1	cosmoss		2010-05-05 18:36:27	ap2 erf domain-containing transcription factor	cosmoss|blast2go_V1.6
Pp1s29_45V6.2	cosmoss		2010-05-05 18:36:27	ap2 erf domain-containing transcription factor	cosmoss|blast2go_V1.6
Pp1s29_45V6.3	cosmoss		2010-05-05 18:36:27	ap2 erf domain-containing transcription factor	cosmoss|blast2go_V1.6
Pp1s294_68V6.1	cosmoss		2010-05-05 18:36:27	histidine phosphotransfer protein	cosmoss|blast2go_V1.6
Pp1s294_7V6.1	cosmoss		2010-05-05 18:36:27	nucleic acid binding	cosmoss|blast2go_V1.6
Pp1s29_49V6.1	cosmoss		2010-05-05 18:36:27	pantothenate kinase	cosmoss|blast2go_V1.6
Pp1s2_94V6.1	cosmoss		2010-05-05 18:36:27	yip1 domain family member 6	cosmoss|blast2go_V1.6
Pp1s295_25V6.1	cosmoss		2010-05-05 18:36:27	helitron helicase-like protein	cosmoss|blast2go_V1.6
Pp1s295_27V6.1	cosmoss		2010-05-05 18:36:27	telomerase reverse transcriptase catalytic subunit	cosmoss|blast2go_V1.6
Pp1s295_28V6.1	cosmoss		2010-05-05 18:36:27	virion binding	cosmoss|blast2go_V1.6
Pp1s295_2V6.1	cosmoss		2010-05-05 18:36:27	zinc finger (dhhc type) family protein	cosmoss|blast2go_V1.6
Pp1s295_30V6.1	cosmoss		2010-05-05 18:36:27	virion binding	cosmoss|blast2go_V1.6
Pp1s295_33V6.1	cosmoss		2010-05-05 18:36:27	esterase pir7a	cosmoss|blast2go_V1.6
Pp1s295_40V6.1	cosmoss		2010-05-05 18:36:27	mitochondrial carrier protein	cosmoss|blast2go_V1.6
Pp1s295_43V6.1	cosmoss		2010-05-05 18:36:27	dihydroneopterin aldolase	cosmoss|blast2go_V1.6
Pp1s295_46V6.1	cosmoss		2010-05-05 18:36:27	glycyl-trna beta subunit	cosmoss|blast2go_V1.6
Pp1s295_50V6.1	cosmoss		2010-05-05 18:36:27	sco2 (snowy cotyledon 2) protein disulfide isomerase	cosmoss|blast2go_V1.6
Pp1s295_55V6.1	cosmoss		2010-05-05 18:36:27	pap fibrillin family protein	cosmoss|blast2go_V1.6
Pp1s29_55V6.1	cosmoss		2010-05-05 18:36:27	ribosomal protein l9	cosmoss|blast2go_V1.6
Pp1s29_55V6.2	cosmoss		2010-05-05 18:36:27	ribosomal protein l9	cosmoss|blast2go_V1.6
Pp1s295_67V6.1	cosmoss		2010-05-05 18:36:27	rhomboid family protein	cosmoss|blast2go_V1.6
Pp1s29_56V6.1	cosmoss		2010-05-05 18:36:27	dnaj heat shock n-terminal domain-containing protein	cosmoss|blast2go_V1.6
Pp1s295_6V6.1	cosmoss		2010-05-05 18:36:27	protein binding protein	cosmoss|blast2go_V1.6
Pp1s296_11V6.2	cosmoss		2010-05-05 18:36:27	transitional endoplasmic reticulum	cosmoss|blast2go_V1.6
Pp1s29_62V6.1	cosmoss		2010-05-05 18:36:27	inositol polyphosphate kinase	cosmoss|blast2go_V1.6
Pp1s29_62V6.2	cosmoss		2010-05-05 18:36:27	inositol polyphosphate kinase	cosmoss|blast2go_V1.6
Pp1s29_62V6.3	cosmoss		2010-05-05 18:36:27	inositol polyphosphate kinase	cosmoss|blast2go_V1.6
Pp1s296_32V6.1	cosmoss		2010-05-05 18:36:27	transcriptional factor	cosmoss|blast2go_V1.6
Pp1s296_38V6.1	cosmoss		2010-05-05 18:36:27	copper transport protein	cosmoss|blast2go_V1.6
Pp1s296_42V6.1	cosmoss		2010-05-05 18:36:27	metal ion binding	cosmoss|blast2go_V1.6
Pp1s2965_2V6.1	cosmoss		2010-05-05 18:36:27	dmt superfamily drug metabolite transporter	cosmoss|blast2go_V1.6
Pp1s296_56V6.1	cosmoss		2010-05-05 18:36:27	calmodulin binding	cosmoss|blast2go_V1.6
Pp1s296_5V6.1	cosmoss		2010-05-05 18:36:27	protein kinase family protein	cosmoss|blast2go_V1.6
Pp1s296_62V6.1	cosmoss		2010-05-05 18:36:27	vacuolar proton	cosmoss|blast2go_V1.6
Pp1s296_63V6.1	cosmoss		2010-05-05 18:36:27	vacuolar proton	cosmoss|blast2go_V1.6
Pp1s296_67V6.1	cosmoss		2010-05-05 18:36:27	regulator of chromosome condensation rcc1	cosmoss|blast2go_V1.6
Pp1s296_69V6.1	cosmoss		2010-05-05 18:36:27	ethylene-responsive transcription	cosmoss|blast2go_V1.6
Pp1s296_7V6.1	cosmoss		2010-05-05 18:36:27	ap2 domain-containing transcription	cosmoss|blast2go_V1.6
Pp1s297_15V6.1	cosmoss		2010-05-05 18:36:27	heat shock protein 70	cosmoss|blast2go_V1.6
Pp1s297_16V6.1	cosmoss		2010-05-05 18:36:27	neutral amino acid transport protein	cosmoss|blast2go_V1.6
Pp1s297_16V6.2	cosmoss		2010-05-05 18:36:27	neutral amino acid transport protein	cosmoss|blast2go_V1.6
Pp1s297_16V6.3	cosmoss		2010-05-05 18:36:27	neutral amino acid transport protein	cosmoss|blast2go_V1.6
Pp1s297_20V6.1	cosmoss		2010-05-05 18:36:27	rhodanese domain protein	cosmoss|blast2go_V1.6
Pp1s297_21V6.1	cosmoss		2010-05-05 18:36:27	unknown [Picea sitchensis]	
Pp1s297_21V6.2	cosmoss		2010-05-05 18:36:27	unknown [Picea sitchensis]	
Pp1s297_21V6.3	cosmoss		2010-05-05 18:36:27	unknown [Picea sitchensis]	
Pp1s297_21V6.4	cosmoss		2010-05-05 18:36:27	unknown [Picea sitchensis]	
Pp1s297_27V6.1	cosmoss		2010-05-05 18:36:27	glp1 gid1-like protein	cosmoss|blast2go_V1.6
Pp1s297_45V6.1	cosmoss		2010-05-05 18:36:27	ccch-type zinc finger protein	cosmoss|blast2go_V1.6
Pp1s297_51V6.1	cosmoss		2010-05-05 18:36:27	ccch-type zinc finger protein	cosmoss|blast2go_V1.6
Pp1s297_57V6.1	cosmoss		2010-05-05 18:36:27	trna:pseudouridine introduces pseudouridines at positions 26- 34- and 67 of trna	cosmoss|blast2go_V1.6
Pp1s297_59V6.1	cosmoss		2010-05-05 18:36:27	sc3 protein	cosmoss|blast2go_V1.6
Pp1s297_5V6.1	cosmoss		2010-05-05 18:36:27	dnaj domain containing protein	cosmoss|blast2go_V1.6
Pp1s297_61V6.1	cosmoss		2010-05-05 18:36:27	nucleobase ascorbate transporter	cosmoss|blast2go_V1.6
Pp1s297_61V6.2	cosmoss		2010-05-05 18:36:27	nucleobase ascorbate transporter	cosmoss|blast2go_V1.6
Pp1s297_67V6.1	cosmoss		2010-05-05 18:36:27	rna splicing protein	cosmoss|blast2go_V1.6
Pp1s297_67V6.2	cosmoss		2010-05-05 18:36:27	rna splicing protein	cosmoss|blast2go_V1.6
Pp1s297_72V6.1	cosmoss		2010-05-05 18:36:27	pathogenesis-related maize seed protein	cosmoss|blast2go_V1.6
Pp1s297_8V6.1	cosmoss		2010-05-05 18:36:27	glutathione peroxidase	cosmoss|blast2go_V1.6
Pp1s297_9V6.1	cosmoss		2010-05-05 18:36:27	ammonium transporter amt2	cosmoss|blast2go_V1.6
Pp1s298_21V6.1	cosmoss		2010-05-05 18:36:27	cysteine desulfurase	cosmoss|blast2go_V1.6
Pp1s298_23V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l21	cosmoss|blast2go_V1.6
Pp1s298_23V6.2	cosmoss		2010-05-05 18:36:27	60s ribosomal protein l21	cosmoss|blast2go_V1.6
Pp1s298_26V6.1	cosmoss		2010-05-05 18:36:27	heat shock protein 70	cosmoss|blast2go_V1.6
Pp1s298_28V6.1	cosmoss		2010-05-05 18:36:27	na+ h+ antiporter	cosmoss|blast2go_V1.6
Pp1s298_30V6.1	cosmoss		2010-05-05 18:36:27	peptide transport-like protein	cosmoss|blast2go_V1.6
Pp1s298_31V6.1	cosmoss		2010-05-05 18:36:27	delta dna	cosmoss|blast2go_V1.6
Pp1s298_35V6.1	cosmoss		2010-05-05 18:36:27	d6 d11-like helicase	cosmoss|blast2go_V1.6
Pp1s298_45V6.1	cosmoss		2010-05-05 18:36:27	nitrate transporter	cosmoss|blast2go_V1.6
Pp1s298_46V6.1	cosmoss		2010-05-05 18:36:27	arabinogalactan endo- -beta-galactosidase	cosmoss|blast2go_V1.6
Pp1s298_4V6.1	cosmoss		2010-05-05 18:36:27	trans-cinnamate 4-hydroxylase	cosmoss|blast2go_V1.6
Pp1s2985_1V6.1	cosmoss		2010-05-05 18:36:27	glycoside hydrolase family 2 sugar binding	cosmoss|blast2go_V1.6
Pp1s298_59V6.1	cosmoss		2010-05-05 18:36:27	xyloglucan 6-	cosmoss|blast2go_V1.6
Pp1s298_59V6.2	cosmoss		2010-05-05 18:36:27	xyloglucan 6-	cosmoss|blast2go_V1.6
Pp1s298_59V6.3	cosmoss		2010-05-05 18:36:27	xyloglucan 6-	cosmoss|blast2go_V1.6
Pp1s298_65V6.1	cosmoss		2010-05-05 18:36:27	ebs-bah-phd domain-containing protein	
Pp1s298_69V6.1	cosmoss		2010-05-05 18:36:27	auxin-induced protein	cosmoss|blast2go_V1.6
Pp1s298_75V6.1	cosmoss		2010-05-05 18:36:27	predicted protein [Populus trichocarpa]	cosmoss|blast2go_V1.6
Pp1s298_7V6.1	cosmoss		2010-05-05 18:36:27	PREDICTED: similar to gag-protease [Danio rerio]	cosmoss|blast2go_V1.6
Pp1s2988_1V6.1	cosmoss		2010-05-05 18:36:27	mandelate racemase muconate lactonizing protein	cosmoss|blast2go_V1.6
Pp1s2988_2V6.1	cosmoss		2010-05-05 18:36:27	transcriptional family with sensor	cosmoss|blast2go_V1.6
Pp1s2991_1V6.1	cosmoss		2010-05-05 18:36:27	type iii restriction protein res subunit	cosmoss|blast2go_V1.6
Pp1s299_43V6.1	cosmoss		2010-05-05 18:36:27	2-oxoglutarate-dependent dioxygenase	cosmoss|blast2go_V1.6
Pp1s299_43V6.2	cosmoss		2010-05-05 18:36:27	2-oxoglutarate-dependent dioxygenase	cosmoss|blast2go_V1.6
Pp1s299_4V6.1	cosmoss		2010-05-05 18:36:27	ku p70 dna	cosmoss|blast2go_V1.6
Pp1s299_4V6.2	cosmoss		2010-05-05 18:36:27	atp-dependent dna helicase	cosmoss|blast2go_V1.6
Pp1s299_51V6.1	cosmoss		2010-05-05 18:36:27	2-oxoglutarate-dependent dioxygenase	cosmoss|blast2go_V1.6
Pp1s299_53V6.1	cosmoss		2010-05-05 18:36:27	2-oxoglutarate-dependent dioxygenase	cosmoss|blast2go_V1.6
Pp1s299_53V6.2	cosmoss		2010-05-05 18:36:27	2-oxoglutarate-dependent dioxygenase	cosmoss|blast2go_V1.6
Pp1s299_56V6.1	cosmoss		2010-05-05 18:36:27	shattering 4	cosmoss|blast2go_V1.6
Pp1s299_60V6.1	cosmoss		2010-05-05 18:36:27	hydrolyzing o-glycosyl	cosmoss|blast2go_V1.6
Pp1s300_12V6.1	cosmoss		2010-05-05 18:36:27	beige beach domain containing protein	cosmoss|blast2go_V1.6
Pp1s300_15V6.1	cosmoss		2010-05-05 18:36:27	pheromone receptor, putative (AR401) [Arabidopsis thaliana]	cosmoss|blast2go_V1.6
Pp1s300_1V6.1	cosmoss		2010-05-05 18:36:27	chloroplast chaperonin 21	cosmoss|blast2go_V1.6
Pp1s300_26V6.1	cosmoss		2010-05-05 18:36:27	transporter associated with antigen processing-like protein	
Pp1s300_28V6.1	cosmoss		2010-05-05 18:36:27	atp binding	cosmoss|blast2go_V1.6
Pp1s300_31V6.1	cosmoss		2010-05-05 18:36:27	folate biopterin transporter	cosmoss|blast2go_V1.6
Pp1s300_32V6.1	cosmoss		2010-05-05 18:36:27	atp binding	cosmoss|blast2go_V1.6
Pp1s300_38V6.1	cosmoss		2010-05-05 18:36:27	squalene expressed	cosmoss|blast2go_V1.6
Pp1s300_41V6.1	cosmoss		2010-05-05 18:36:27	splicing factor	cosmoss|blast2go_V1.6
Pp1s300_55V6.1	cosmoss		2010-05-05 18:36:27	heat shock protein 101	cosmoss|blast2go_V1.6
Pp1s300_57V6.1	cosmoss		2010-05-05 18:36:27	mitochondrial dna helicase	cosmoss|blast2go_V1.6
Pp1s300_58V6.1	cosmoss		2010-05-05 18:36:27	amino acid transporter	cosmoss|blast2go_V1.6
Pp1s300_63V6.1	cosmoss		2010-05-05 18:36:27	dynamin-related protein 1c	cosmoss|blast2go_V1.6
Pp1s300_63V6.2	cosmoss		2010-05-05 18:36:27	dynamin-related protein 1c	cosmoss|blast2go_V1.6
Pp1s300_64V6.1	cosmoss		2010-05-05 18:36:27	predicted protein [Ostreococcus lucimarinus CCE9901]	cosmoss|blast2go_V1.6
Pp1s300_66V6.1	cosmoss		2010-05-05 18:36:27	transcription factor	cosmoss|blast2go_V1.6
Pp1s300_66V6.2	cosmoss		2010-05-05 18:36:27	transcription factor	cosmoss|blast2go_V1.6
Pp1s300_6V6.1	cosmoss		2010-05-05 18:36:27	metal ion binding protein	cosmoss|blast2go_V1.6
Pp1s300_7V6.1	cosmoss		2010-05-05 18:36:27	clathrin coat assembly protein ap-	cosmoss|blast2go_V1.6
Pp1s300_7V6.2	cosmoss		2010-05-05 18:36:27	clathrin coat assembly protein ap-	cosmoss|blast2go_V1.6
Pp1s300_84V6.1	cosmoss		2010-05-05 18:36:27	tetratricopeptide repeat protein 15	cosmoss|blast2go_V1.6
Pp1s300_84V6.2	cosmoss		2010-05-05 18:36:27	tetratricopeptide repeat protein 15	cosmoss|blast2go_V1.6
Pp1s300_8V6.1	cosmoss		2010-05-05 18:36:27	prefoldin subunit 1	cosmoss|blast2go_V1.6
Pp1s300_9V6.1	cosmoss		2010-05-05 18:36:27	chloroplast-targeted copper	cosmoss|blast2go_V1.6
Pp1s30_111V6.1	cosmoss		2010-05-05 18:36:27	ubiquitin-conjugating enzyme	cosmoss|blast2go_V1.6
Pp1s30_112V6.1	cosmoss		2010-05-05 18:36:27	rglg2 (ring domain ligase2) ubiquitin-protein ligase	cosmoss|blast2go_V1.6
Pp1s30_112V6.2	cosmoss		2010-05-05 18:36:27	rglg2 (ring domain ligase2) ubiquitin-protein ligase	cosmoss|blast2go_V1.6
Pp1s30_113V6.1	cosmoss		2010-05-05 18:36:27	sin3 histone deacetylase complex	cosmoss|blast2go_V1.6
Pp1s30_114V6.1	cosmoss		2010-05-05 18:36:27	sin3 histone deacetylase complex	cosmoss|blast2go_V1.6
Pp1s30_116V6.1	cosmoss		2010-05-05 18:36:27	glutathione-dependent formaldehyde dehydrogenase	cosmoss|blast2go_V1.6
Pp1s30_116V6.2	cosmoss		2010-05-05 18:36:27	s- glutathione dehydrogenase class iii alcohol dehydrogenase	cosmoss|blast2go_V1.6
Pp1s30_121V6.1	cosmoss		2010-05-05 18:36:27	multidrug pheromone mdr abc transporter family	cosmoss|blast2go_V1.6
Pp1s30_122V6.1	cosmoss		2010-05-05 18:36:27	multidrug pheromone mdr abc transporter family	cosmoss|blast2go_V1.6
Pp1s301_22V6.1	cosmoss		2010-05-05 18:36:27	catalytic methyltransferase	cosmoss|blast2go_V1.6
Pp1s301_22V6.2	cosmoss		2010-05-05 18:36:27	catalytic methyltransferase	cosmoss|blast2go_V1.6
Pp1s301_31V6.1	cosmoss		2010-05-05 18:36:27	unknown [Glycine max]	cosmoss|blast2go_V1.6
Pp1s301_31V6.2	cosmoss		2010-05-05 18:36:27	unknown [Glycine max]	cosmoss|blast2go_V1.6
Pp1s301_33V6.1	cosmoss		2010-05-05 18:36:27	protein serine threonine kinase	cosmoss|blast2go_V1.6
Pp1s301_33V6.2	cosmoss		2010-05-05 18:36:27	protein serine threonine kinase	cosmoss|blast2go_V1.6
Pp1s30_137V6.1	cosmoss		2010-05-05 18:36:27	20s rrna homolog	cosmoss|blast2go_V1.6
Pp1s301_39V6.1	cosmoss		2010-05-05 18:36:27	wd40-repeat protein	cosmoss|blast2go_V1.6
Pp1s30_13V6.1	cosmoss		2010-05-05 18:36:27	mitogen-activated protein kinase kinase kinase 7	cosmoss|blast2go_V1.6
Pp1s30_13V6.2	cosmoss		2010-05-05 18:36:27	tir-nbs-lrr resistance protein	cosmoss|blast2go_V1.6
Pp1s301_40V6.1	cosmoss		2010-05-05 18:36:27	arsenical pump-driving	cosmoss|blast2go_V1.6
Pp1s30_149V6.1	cosmoss		2010-05-05 18:36:27	delta-12 oleate desaturase	cosmoss|blast2go_V1.6
Pp1s30_149V6.2	cosmoss		2010-05-05 18:36:27	delta-12 oleate desaturase	cosmoss|blast2go_V1.6
Pp1s301_53V6.1	cosmoss		2010-05-05 18:36:27	protein phosphatase pp2a regulatory subunit	cosmoss|blast2go_V1.6
Pp1s30_154V6.1	cosmoss		2010-05-05 18:36:27	cysteine-rich pdz-binding protein	cosmoss|blast2go_V1.6
Pp1s301_54V6.1	cosmoss		2010-05-05 18:36:27	amidase family protein	cosmoss|blast2go_V1.6
Pp1s301_54V6.2	cosmoss		2010-05-05 18:36:27	amidase family protein	cosmoss|blast2go_V1.6
Pp1s30_162V6.1	cosmoss		2010-05-05 18:36:27	calcium calmodulin-dependent protein kinase	cosmoss|blast2go_V1.6
Pp1s30_170V6.1	cosmoss		2010-05-05 18:36:27	prolyl endopeptidase	cosmoss|blast2go_V1.6
Pp1s30_177V6.1	cosmoss		2010-05-05 18:36:27	dna-directed rna polymerases and iii kda polypeptide	cosmoss|blast2go_V1.6
Pp1s30_178V6.1	cosmoss		2010-05-05 18:36:27	component of oligomeric golgi complex 8	cosmoss|blast2go_V1.6
Pp1s30_179V6.1	cosmoss		2010-05-05 18:36:27	unknown [Picea sitchensis]	cosmoss|blast2go_V1.6
Pp1s30_182V6.1	cosmoss		2010-05-05 18:36:27	glycosyltransferase family 35 protein	cosmoss|blast2go_V1.6
Pp1s30_186V6.1	cosmoss		2010-05-05 18:36:27	lecithin:cholesterol acyltransferase family expressed	cosmoss|blast2go_V1.6
Pp1s30_186V6.2	cosmoss		2010-05-05 18:36:27	lecithin:cholesterol acyltransferase family expressed	cosmoss|blast2go_V1.6
Pp1s301_8V6.1	cosmoss		2010-05-05 18:36:27	tetratricopeptide repeat domain 4	cosmoss|blast2go_V1.6
Pp1s30_193V6.1	cosmoss		2010-05-05 18:36:27	zinc finger ccch-type containing 3	cosmoss|blast2go_V1.6
Pp1s30_195V6.1	cosmoss		2010-05-05 18:36:27	metal ion binding	cosmoss|blast2go_V1.6
Pp1s30_212V6.1	cosmoss		2010-05-05 18:36:27	40s ribosomal protein	cosmoss|blast2go_V1.6
Pp1s30_213V6.1	cosmoss		2010-05-05 18:36:27	3-oxo-5-alpha-steroid 4-dehydrogenase family protein steroid 5-alpha-reductase family protein	cosmoss|blast2go_V1.6
Pp1s30_213V6.2	cosmoss		2010-05-05 18:36:27	3-oxo-5-alpha-steroid 4-dehydrogenase family protein steroid 5-alpha-reductase family protein	cosmoss|blast2go_V1.6
Pp1s302_14V6.1	cosmoss		2010-05-05 18:36:27	peptide transport-like protein	cosmoss|blast2go_V1.6
Pp1s302_18V6.1	cosmoss		2010-05-05 18:36:27	autoinhibited h+ atpase	cosmoss|blast2go_V1.6
Pp1s30_220V6.1	cosmoss		2010-05-05 18:36:27	tubulin-like protein	cosmoss|blast2go_V1.6
Pp1s302_25V6.1	cosmoss		2010-05-05 18:36:27	ribosomal protein l19	cosmoss|blast2go_V1.6
Pp1s30_228V6.1	cosmoss		2010-05-05 18:36:27	protein tyrosine phosphatase	cosmoss|blast2go_V1.6
Pp1s30_232V6.1	cosmoss		2010-05-05 18:36:27	rna methylase	cosmoss|blast2go_V1.6
Pp1s3023_2V6.1	cosmoss		2010-05-05 18:36:27	n-acetylglucosamine-6-phosphate deacetylase	cosmoss|blast2go_V1.6
Pp1s30_234V6.1	cosmoss		2010-05-05 18:36:27	carbonic chloroplast precursor	cosmoss|blast2go_V1.6
Pp1s302_35V6.1	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_35V6.2	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_35V6.3	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_35V6.4	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_35V6.5	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_35V6.6	cosmoss		2010-05-05 18:36:27	ccaat-binding transcription factor subunit	cosmoss|blast2go_V1.6
Pp1s302_37V6.1	cosmoss		2010-05-05 18:36:27	nadph adrenodoxin oxidoreductase	cosmoss|blast2go_V1.6
Pp1s30_238V6.1	cosmoss		2010-05-05 18:36:27	glyoxal oxidase	cosmoss|blast2go_V1.6
Pp1s302_39V6.1	cosmoss		2010-05-05 18:36:27	dead (asp-glu-ala-asp) box polypeptide 59	cosmoss|blast2go_V1.6
Pp1s302_43V6.1	cosmoss		2010-05-05 18:36:27	soluble starch synthase iv-2	cosmoss|blast2go_V1.6
Pp1s302_51V6.1	cosmoss		2010-05-05 18:36:27	soluble starch synthase iv-1	cosmoss|blast2go_V1.6
Pp1s30_253V6.1	cosmoss		2010-05-05 18:36:27	peroxiredoxin q	cosmoss|blast2go_V1.6
Pp1s30_257V6.1	cosmoss		2010-05-05 18:36:27	rna polymerase iii subunit	cosmoss|blast2go_V1.6
Pp1s30_257V6.2	cosmoss		2010-05-05 18:36:27	rna polymerase iii subunit	cosmoss|blast2go_V1.6
Pp1s30_260V6.1	cosmoss		2010-05-05 18:36:27	4-hydroxyphenylpyruvate dioxygenase	cosmoss|blast2go_V1.6
Pp1s302_60V6.1	cosmoss		2010-05-05 18:36:27	peroxisomal membrane protein	cosmoss|blast2go_V1.6
Pp1s30_260V6.2	cosmoss		2010-05-05 18:36:27	4-hydroxyphenylpyruvate dioxygenase	cosmoss|blast2go_V1.6
Pp1s30_261V6.1	cosmoss		2010-05-05 18:36:27	60s acidic ribosomal protein	cosmoss|blast2go_V1.6
Pp1s30_262V6.1	cosmoss		2010-05-05 18:36:27	magnesium chelatase subunit of protochlorophyllide reductase	cosmoss|blast2go_V1.6
Pp1s302_62V6.1	cosmoss		2010-05-05 18:36:27	inorganic phosphate	cosmoss|blast2go_V1.6
Pp1s302_63V6.1	cosmoss		2010-05-05 18:36:27	l-aspartate oxidase	cosmoss|blast2go_V1.6
Pp1s30_264V6.1	cosmoss		2010-05-05 18:36:27	skeletal muscle cells re-entry induced	cosmoss|blast2go_V1.6
Pp1s30_266V6.1	cosmoss		2010-05-05 18:36:27	armadillo beta-catenin repeat family protein	cosmoss|blast2go_V1.6
Pp1s302_69V6.1	cosmoss		2010-05-05 18:36:27	dock family protein	cosmoss|blast2go_V1.6
Pp1s30_275V6.1	cosmoss		2010-05-05 18:36:27	ammonium transporter amt2	cosmoss|blast2go_V1.6
Pp1s30_284V6.1	cosmoss		2010-05-05 18:36:27	ap2 erf domain-containing transcription factor	cosmoss|blast2go_V1.6
Pp1s30_295V6.1	cosmoss		2010-05-05 18:36:27	ubiquitin ligase protein	cosmoss|blast2go_V1.6
Pp1s30_297V6.1	cosmoss		2010-05-05 18:36:27	dicer-like protein	
Pp1s30_298V6.1	cosmoss		2010-05-05 18:36:27	60s ribosomal protein	cosmoss|blast2go_V1.6
Pp1s30_299V6.1	cosmoss		2010-05-05 18:36:27	solute carrier family 35 member b1	cosmoss|blast2go_V1.6
Pp1s30_300V6.1	cosmoss		2010-05-05 18:36:27	dna binding	cosmoss|blast2go_V1.6
Pp1s30_303V6.1	cosmoss		2010-05-05 18:36:27	phenazine biosynthesis	cosmoss|blast2go_V1.6
Pp1s30_305V6.1	cosmoss		2010-05-05 18:36:27	alpha-l-fucosidase 2	cosmoss|blast2go_V1.6
Pp1s30_306V6.1	cosmoss		2010-05-05 18:36:27	eyes absent protein	cosmoss|blast2go_V1.6
Pp1s303_21V6.1	cosmoss		2010-05-05 18:36:27	mitochondrial import inner membrane translocase subunit tim17	cosmoss|blast2go_V1.6
Pp1s303_23V6.1	cosmoss		2010-05-05 18:36:27	integral membrane protein duf6	cosmoss|blast2go_V1.6
Pp1s30_324V6.1	cosmoss		2010-05-05 18:36:27	transcription factor hbp-1b	cosmoss|blast2go_V1.6
Pp1s30_324V6.2	cosmoss		2010-05-05 18:36:27	transcription factor hbp-1b	cosmoss|blast2go_V1.6
Pp1s30_324V6.3	cosmoss		2010-05-05 18:36:27	transcription factor hbp-1b	cosmoss|blast2go_V1.6
Pp1s30_324V6.4	cosmoss		2010-05-05 18:36:27	transcription factor hbp-1b	cosmoss|blast2go_V1.6
Pp1s303_26V6.1	cosmoss		2010-05-05 18:36:27	transcription initiation factor tfiid subunit 12	cosmoss|blast2go_V1.6
Pp1s303_31V6.1	cosmoss		2010-05-05 18:36:27	3-isopropylmalate dehydrogenase	cosmoss|blast2go_V1.6
Pp1s30_333V6.2	cosmoss		2010-05-05 18:36:27	metal tolerance protein	cosmoss|blast2go_V1.6
Pp1s30_335V6.1	cosmoss		2010-05-05 18:36:27	beta-ketoacyl-coa synthase family protein	cosmoss|blast2go_V1.6
Pp1s30_337V6.1	cosmoss		2010-05-05 18:36:27	glycoside hydrolase family 16	cosmoss|blast2go_V1.6
Pp1s30_339V6.1	cosmoss		2010-05-05 18:36:27	dna mismatch repair protein	cosmoss|blast2go_V1.6
Pp1s303_40V6.1	cosmoss		2010-05-05 18:36:27	zinc finger protein 546	cosmoss|blast2go_V1.6
Pp1s30_345V6.1	cosmoss		2010-05-05 18:36:27	2-cys peroxiredoxin-like protein	cosmoss|blast2go_V1.6
Pp1s303_45V6.1	cosmoss		2010-05-05 18:36:27	sucrose synthase	cosmoss|blast2go_V1.6
Pp1s303_46V6.1	cosmoss		2010-05-05 18:36:27	senescence-associated protein dh	cosmoss|blast2go_V1.6
